date,time,flight_no,airline,status,destination,terminal,aisle,gate,status_time,cal_time,delta
2023-10-10,14:00,CX 392,CPA,Dep 14:03,PEK,T1,A,11,2023-10-10 14:03:00,2023-10-10 14:00:00,3.0
2023-10-10,14:00,UO 650,HKE,Dep 13:54,NRT,T1,H,13,2023-10-10 13:54:00,2023-10-10 14:00:00,-6.0
2023-10-10,14:05,CX 919,CPA,Dep 14:09,MNL,T1,C,68,2023-10-10 14:09:00,2023-10-10 14:05:00,4.0
2023-10-10,14:10,CX 779,CPA,Dep 14:12,SUB,T1,C,60,2023-10-10 14:12:00,2023-10-10 14:10:00,2.0
2023-10-10,14:25,CX 418,CPA,Dep 14:24,ICN,T1,A,66,2023-10-10 14:24:00,2023-10-10 14:25:00,-1.0
2023-10-10,14:25,CX 751,CPA,Dep 14:43,BKK,T1,A,9,2023-10-10 14:43:00,2023-10-10 14:25:00,18.0
2023-10-10,14:30,ZH 9086,CSZ,Dep 14:22,NTG,T1,G,25,2023-10-10 14:22:00,2023-10-10 14:30:00,-8.0
2023-10-10,14:30,VN 593,HVN,Dep 14:28,HAN,T1,D,36,2023-10-10 14:28:00,2023-10-10 14:30:00,-2.0
2023-10-10,14:35,CA 112,CCA,Dep 14:27,PEK,T1,J,45,2023-10-10 14:27:00,2023-10-10 14:35:00,-8.0
2023-10-10,14:35,HX 612,CRK,Dep 14:32,KIX,T1,K,18,2023-10-10 14:32:00,2023-10-10 14:35:00,-3.0
2023-10-10,14:35,MH 073,MAS,Dep 14:45,KUL,T1,E,34,2023-10-10 14:45:00,2023-10-10 14:35:00,10.0
2023-10-10,14:45,UO 114,HKE,Dep 14:42,TPE,T1,H,71,2023-10-10 14:42:00,2023-10-10 14:45:00,-3.0
2023-10-10,14:55,CX 171,CPA,Dep 15:07,PER,T1,C,32,2023-10-10 15:07:00,2023-10-10 14:55:00,12.0
2023-10-10,14:55,UO 688,HKE,Dep 14:48,KIX,T1,H,33,2023-10-10 14:48:00,2023-10-10 14:55:00,-7.0
2023-10-10,15:00,CX 380,CPA,Dep 15:01,PVG,T1,A,64,2023-10-10 15:01:00,2023-10-10 15:00:00,1.0
2023-10-10,15:05,NH 860,ANA,Dep 14:59,HND,T1,E,26,2023-10-10 14:59:00,2023-10-10 15:05:00,-6.0
2023-10-10,15:05,MU 508,CES,Dep 15:25,PVG,T1,J,28,2023-10-10 15:25:00,2023-10-10 15:05:00,20.0
2023-10-10,15:10,CX 500,CPA,Dep 15:11,NRT,T1,A,7,2023-10-10 15:11:00,2023-10-10 15:10:00,1.0
2023-10-10,15:15,JL 026,JAL,Dep 15:11,HND,T1,G,24,2023-10-10 15:11:00,2023-10-10 15:15:00,-4.0
2023-10-10,15:15,OD 606,MXD,Dep 15:15,KUL,T1,G,30,2023-10-10 15:15:00,2023-10-10 15:15:00,0.0
2023-10-10,15:20,VN 595,HVN,Dep 15:12,SGN,T1,D,31,2023-10-10 15:12:00,2023-10-10 15:20:00,-8.0
2023-10-10,15:25,CA 420,CCA,Dep 15:26,CKG,T1,J,63,2023-10-10 15:26:00,2023-10-10 15:25:00,1.0
2023-10-10,15:25,BR 870,EVA,Dep 15:22,TPE,T1,E,44,2023-10-10 15:22:00,2023-10-10 15:25:00,-3.0
2023-10-10,15:25,CX 799,CPA,Dep 16:41,SGN,T1,A,46,2023-10-10 16:41:00,2023-10-10 15:25:00,76.0
2023-10-10,15:25,HB 683,HGB,Dep 15:24,BKK,T1,D,20,2023-10-10 15:24:00,2023-10-10 15:25:00,-1.0
2023-10-10,15:30,HX 610,CRK,Dep 15:38,NRT,T1,K,62,2023-10-10 15:38:00,2023-10-10 15:30:00,8.0
2023-10-10,15:35,CA 766,CCA,Dep 15:17,INC,T1,J,29,2023-10-10 15:17:00,2023-10-10 15:35:00,-18.0
2023-10-10,15:35,QW 9906,QDA,Dep 15:26,"TXN, TAO",T1,K,6,2023-10-10 15:26:00,2023-10-10 15:35:00,-9.0
2023-10-10,15:35,HX 238,CRK,Dep 15:53,SHA,T1,K,68,2023-10-10 15:53:00,2023-10-10 15:35:00,18.0
2023-10-10,15:35,FD 501,AIQ,Dep 15:20,DMK,T1,L,40,2023-10-10 15:20:00,2023-10-10 15:35:00,-15.0
2023-10-10,15:40,SQ 893,SIA,Dep 15:41,SIN,T1,F,23,2023-10-10 15:41:00,2023-10-10 15:40:00,1.0
2023-10-10,15:45,CX 472,CPA,Dep 15:49,TPE,T1,C,65,2023-10-10 15:49:00,2023-10-10 15:45:00,4.0
2023-10-10,15:45,CX 719,CPA,Dep 17:51,CGK,T1,C,42,2023-10-10 17:51:00,2023-10-10 15:45:00,126.0
2023-10-10,15:50,HX 312,CRK,Dep 15:53,PEK,T1,K,16,2023-10-10 15:53:00,2023-10-10 15:50:00,3.0
2023-10-10,15:55,6E 1708,IGO,Dep 15:59,DEL,T1,D,10,2023-10-10 15:59:00,2023-10-10 15:55:00,4.0
2023-10-10,15:55,CX 701,CPA,Dep 15:55,BKK,T1,A,47,2023-10-10 15:55:00,2023-10-10 15:55:00,0.0
2023-10-10,16:05,CX 810,CPA,Dep 16:15,YVR,T1,B,35,2023-10-10 16:15:00,2023-10-10 16:05:00,10.0
2023-10-10,16:10,CX 729,CPA,Dep 16:10,KUL,T1,C,69,2023-10-10 16:10:00,2023-10-10 16:10:00,0.0
2023-10-10,16:15,PG 806,BKP,Dep 16:17,USM,T1,G,25,2023-10-10 16:17:00,2023-10-10 16:15:00,2.0
2023-10-10,16:15,ET 644,ETH,Dep 15:50,MNL,T1,,41,2023-10-10 15:50:00,2023-10-10 16:15:00,-25.0
2023-10-10,16:15,CX 840,CPA,Dep 16:48,JFK,T1,B,1,2023-10-10 16:48:00,2023-10-10 16:15:00,33.0
2023-10-10,16:20,CX 542,CPA,Dep 16:23,HND,T1,A,43,2023-10-10 16:23:00,2023-10-10 16:20:00,3.0
2023-10-10,16:25,CX 416,CPA,Dep 16:30,ICN,T1,A,67,2023-10-10 16:30:00,2023-10-10 16:25:00,5.0
2023-10-10,16:25,UO 558,HKE,Dep 16:25,DAD,T1,H,18,2023-10-10 16:25:00,2023-10-10 16:25:00,0.0
2023-10-10,16:30,CX 502,CPA,Dep 16:35,KIX,T1,A,49,2023-10-10 16:35:00,2023-10-10 16:30:00,5.0
2023-10-10,16:35,CX 903,CPA,Dep 16:42,MNL,T1,C,15,2023-10-10 16:42:00,2023-10-10 16:35:00,7.0
2023-10-10,16:40,CX 711,CPA,Dep 18:28,SIN,T1,A,64,2023-10-10 18:28:00,2023-10-10 16:40:00,108.0
2023-10-10,16:45,CI 932,CAL,Dep 16:54,KHH,T1,F,44,2023-10-10 16:54:00,2023-10-10 16:45:00,9.0
2023-10-10,16:45,UO 744,HKE,Dep 16:41,CNX,T1,H,60,2023-10-10 16:41:00,2023-10-10 16:45:00,-4.0
2023-10-10,16:50,CX 458,CPA,Dep 17:02,KHH,T1,C,2,2023-10-10 17:02:00,2023-10-10 16:50:00,12.0
2023-10-10,16:50,CX 731,CPA,Dep 17:15,DXB,T1,C,26,2023-10-10 17:15:00,2023-10-10 16:50:00,25.0
2023-10-10,16:50,CX 743,CPA,Dep 16:48,HAN,T1,A,13,2023-10-10 16:48:00,2023-10-10 16:50:00,-2.0
2023-10-10,16:50,UO 626,HKE,Dep 16:52,ICN,T1,H,48,2023-10-10 16:52:00,2023-10-10 16:50:00,2.0
2023-10-10,16:55,CA 106,CCA,Dep 16:58,DLC,T1,J,11,2023-10-10 16:58:00,2023-10-10 16:55:00,3.0
2023-10-10,16:55,HX 773,CRK,Dep 16:49,BKK,T1,K,17,2023-10-10 16:49:00,2023-10-10 16:55:00,-6.0
2023-10-10,16:55,UO 702,HKE,Dep 17:02,BKK,T1,H,34,2023-10-10 17:02:00,2023-10-10 16:55:00,7.0
2023-10-10,17:00,MU 596,CES,Dep 17:10,HGH,T1,J,29,2023-10-10 17:10:00,2023-10-10 17:00:00,10.0
2023-10-10,17:05,MU 734,CES,Dep 17:12,KMG,T1,J,7,2023-10-10 17:12:00,2023-10-10 17:05:00,7.0
2023-10-10,17:10,CI 916,CAL,Dep 17:04,TPE,T1,F,10,2023-10-10 17:04:00,2023-10-10 17:10:00,-6.0
2023-10-10,17:20,CX 826,CPA,Dep 17:21,YYZ,T1,B,36,2023-10-10 17:21:00,2023-10-10 17:20:00,1.0
2023-10-10,17:25,CA 428,CCA,Dep 17:23,TFU,T1,J,6,2023-10-10 17:23:00,2023-10-10 17:25:00,-2.0
2023-10-10,17:25,CX 364,CPA,Dep 17:27,PVG,T1,A,24,2023-10-10 17:27:00,2023-10-10 17:25:00,2.0
2023-10-10,17:30,CA 110,CCA,Dep 17:33,PEK,T1,J,41,2023-10-10 17:33:00,2023-10-10 17:30:00,3.0
2023-10-10,17:30,GJ 8054,CDC,Dep 17:32,HGH,T1,K,31,2023-10-10 17:32:00,2023-10-10 17:30:00,2.0
2023-10-10,17:35,UO 622,HKE,Dep 17:31,HND,T1,H,14,2023-10-10 17:31:00,2023-10-10 17:35:00,-4.0
2023-10-10,17:45,NZ 080,ANZ,Dep 17:44,AKL,T1,G,40,2023-10-10 17:44:00,2023-10-10 17:45:00,-1.0
2023-10-10,17:45,CX 695,CPA,Dep 17:53,DEL,T1,C,3,2023-10-10 17:53:00,2023-10-10 17:45:00,8.0
2023-10-10,17:45,CX 978,CPA,Dep 17:54,XMN,T1,A,23,2023-10-10 17:54:00,2023-10-10 17:45:00,9.0
2023-10-10,17:50,CX 990,CPA,Dep 17:52,FOC,T1,A,32,2023-10-10 17:52:00,2023-10-10 17:50:00,2.0
2023-10-10,17:55,HU 704,CHH,Dep 17:39,HAK,T1,K,521,2023-10-10 17:39:00,2023-10-10 17:55:00,-16.0
2023-10-10,18:00,PR 307,PAL,Dep 19:12,MNL,T1,F,10,2023-10-10 19:12:00,2023-10-10 18:00:00,72.0
2023-10-10,18:00,AC 008,ACA,Dep 20:46,YVR,T1,D,27,2023-10-10 20:46:00,2023-10-10 18:00:00,166.0
2023-10-10,18:05,MU 5016,CES,Dep 17:51,PKX,T1,J,33,2023-10-10 17:51:00,2023-10-10 18:05:00,-14.0
2023-10-10,18:15,MU 2090,CES,Dep 18:16,NGB,T1,J,47,2023-10-10 18:16:00,2023-10-10 18:15:00,1.0
2023-10-10,18:15,CX 402,CPA,Dep 18:26,TPE,T1,C,63,2023-10-10 18:26:00,2023-10-10 18:15:00,11.0
2023-10-10,18:15,Z2 1265,APG,Dep 18:04,MNL,T1,L,62,2023-10-10 18:04:00,2023-10-10 18:15:00,-11.0
2023-10-10,18:20,VJ 985,VJC,Dep 18:18,PQC,T1,D,11,2023-10-10 18:18:00,2023-10-10 18:20:00,-2.0
2023-10-10,18:30,HX 282,CRK,Dep 18:35,TPE,T1,K,18,2023-10-10 18:35:00,2023-10-10 18:30:00,5.0
2023-10-10,18:30,QF 128,QFA,Dep 18:45,SYD,T1,J,43,2023-10-10 18:45:00,2023-10-10 18:30:00,15.0
2023-10-10,18:35,CX 703,CPA,Dep 18:40,BKK,T1,A,50,2023-10-10 18:40:00,2023-10-10 18:35:00,5.0
2023-10-10,18:35,UO 116,HKE,Dep 18:32,TPE,T1,H,21,2023-10-10 18:32:00,2023-10-10 18:35:00,-3.0
2023-10-10,18:40,HX 107,CRK,Dep 19:07,HAK,T1,K,20,2023-10-10 19:07:00,2023-10-10 18:40:00,27.0
2023-10-10,18:45,RA 410,RNA,Dep 00:06 (11/10/2023),KTM,T1,E,16,2023-10-11 00:06:00,2023-10-10 18:45:00,321.0
2023-10-10,18:50,SQ 895,SIA,Dep 18:55,SIN,T1,F,8,2023-10-10 18:55:00,2023-10-10 18:50:00,5.0
2023-10-10,18:50,FM 810,CSH,Dep 18:51,SHA,T1,J,30,2023-10-10 18:51:00,2023-10-10 18:50:00,1.0
2023-10-10,18:50,3U 3960,CSC,Dep 18:55,TFU,T1,J,31,2023-10-10 18:55:00,2023-10-10 18:50:00,5.0
2023-10-10,18:50,MF 8652,CXA,Dep 18:50,FOC,T1,J,71,2023-10-10 18:50:00,2023-10-10 18:50:00,0.0
2023-10-10,18:55,AK 137,AXM,Dep 18:47,KUL,T1,L,29,2023-10-10 18:47:00,2023-10-10 18:55:00,-8.0
2023-10-10,18:55,HX 765,CRK,Dep 18:56,BKK,T1,K,24,2023-10-10 18:56:00,2023-10-10 18:55:00,1.0
2023-10-10,19:00,CX 344,CPA,Dep 19:06,PEK,T1,A,520,2023-10-10 19:06:00,2023-10-10 19:00:00,6.0
2023-10-10,19:00,HB 661,HGB,Dep 19:08,SGN,T1,D,69,2023-10-10 19:08:00,2023-10-10 19:00:00,8.0
2023-10-10,19:05,CX 797,CPA,Dep 19:17,CGK,T1,C,67,2023-10-10 19:17:00,2023-10-10 19:05:00,12.0
2023-10-10,19:10,CX 362,CPA,Dep 19:18,PVG,T1,A,70,2023-10-10 19:18:00,2023-10-10 19:10:00,8.0
2023-10-10,19:10,CX 603,CPA,Dep 19:35,KTM,T1,C,41,2023-10-10 19:35:00,2023-10-10 19:10:00,25.0
2023-10-10,19:15,CX 916,CPA,Dep 19:20,TFU,T1,A,13,2023-10-10 19:20:00,2023-10-10 19:15:00,5.0
2023-10-10,19:25,5J 113,CEB,Dep 19:36,MNL,T1,L,48,2023-10-10 19:36:00,2023-10-10 19:25:00,11.0
2023-10-10,19:30,QR 817,QTR,Dep 19:25,DOH,T1,E,5,2023-10-10 19:25:00,2023-10-10 19:30:00,-5.0
2023-10-10,19:35,BR 872,EVA,Dep 19:44,TPE,T1,E,6,2023-10-10 19:44:00,2023-10-10 19:35:00,9.0
2023-10-10,19:45,UO 226,HKE,Dep 19:41,NGB,T1,H,44,2023-10-10 19:41:00,2023-10-10 19:45:00,-4.0
2023-10-10,19:50,VJ 877,VJC,Dep 19:42,SGN,T1,D,45,2023-10-10 19:42:00,2023-10-10 19:50:00,-8.0
2023-10-10,19:55,AK 238,AXM,Dep 20:45,BKI,T1,L,20,2023-10-10 20:45:00,2023-10-10 19:55:00,50.0
2023-10-10,19:55,TG 639,THA,Dep 20:10,BKK,T1,H,40,2023-10-10 20:10:00,2023-10-10 19:55:00,15.0
2023-10-10,20:00,MU 2570,CES,Dep 19:52,WUH,T1,J,42,2023-10-10 19:52:00,2023-10-10 20:00:00,-8.0
2023-10-10,20:00,ZH 9096,CSZ,Dep 20:00,WUX,T1,G,66,2023-10-10 20:00:00,2023-10-10 20:00:00,0.0
2023-10-10,20:05,MU 506,CES,Dep 20:06,PVG,T1,J,30,2023-10-10 20:06:00,2023-10-10 20:05:00,1.0
2023-10-10,20:05,FD 525,AIQ,Dep 20:01,HKT,T1,L,50,2023-10-10 20:01:00,2023-10-10 20:05:00,-4.0
2023-10-10,20:10,CI 920,CAL,Dep 19:59,TPE,T1,F,11,2023-10-10 19:59:00,2023-10-10 20:10:00,-11.0
2023-10-10,20:10,CX 988,CPA,Dep 20:25,CAN,T1,A,19,2023-10-10 20:25:00,2023-10-10 20:10:00,15.0
2023-10-10,20:10,UO 764,HKE,Dep 20:11,HKT,T1,H,16,2023-10-10 20:11:00,2023-10-10 20:10:00,1.0
2023-10-10,20:10,MF 8686,CXA,Dep 20:17,JJN,T1,J,43,2023-10-10 20:17:00,2023-10-10 20:10:00,7.0
2023-10-10,20:15,RW 659,RYL,Dep 20:21,CRK,T1,D,69,2023-10-10 20:21:00,2023-10-10 20:15:00,6.0
2023-10-10,20:20,CX 663,CPA,Dep 20:35,BOM,T1,C,64,2023-10-10 20:35:00,2023-10-10 20:20:00,15.0
2023-10-10,20:30,CX 679,CPA,Dep 20:33,DEL,T1,C,33,2023-10-10 20:33:00,2023-10-10 20:30:00,3.0
2023-10-10,20:35,AY 100,FIN,Dep 20:27,HEL,T1,J,35,2023-10-10 20:27:00,2023-10-10 20:35:00,-8.0
2023-10-10,20:45,CX 715,CPA,Dep 20:46,SIN,T1,A,9,2023-10-10 20:46:00,2023-10-10 20:45:00,1.0
2023-10-10,20:45,TG 607,THA,Dep 21:16,BKK,T1,H,62,2023-10-10 21:16:00,2023-10-10 20:45:00,31.0
2023-10-10,20:55,HX 284,CRK,Dep 21:05,TPE,T1,K,18,2023-10-10 21:05:00,2023-10-10 20:55:00,10.0
2023-10-10,21:05,HX 128,CRK,Dep 21:00,HGH,T1,K,32,2023-10-10 21:00:00,2023-10-10 21:05:00,-5.0
2023-10-10,21:10,BR 858,EVA,Dep 21:14,TPE,T1,E,24,2023-10-10 21:14:00,2023-10-10 21:10:00,4.0
2023-10-10,21:10,CX 113,CPA,Dep 21:28,AKL,T1,C,3,2023-10-10 21:28:00,2023-10-10 21:10:00,18.0
2023-10-10,21:15,CI 924,CAL,Dep 21:12,TPE,T1,F,10,2023-10-10 21:12:00,2023-10-10 21:15:00,-3.0
2023-10-10,21:15,CX 623,CPA,Dep 21:54,BLR,T1,C,46,2023-10-10 21:54:00,2023-10-10 21:15:00,39.0
2023-10-10,21:20,HX 234,CRK,Dep 21:29,PVG,T1,K,17,2023-10-10 21:29:00,2023-10-10 21:20:00,9.0
2023-10-10,21:25,AK 131,AXM,Dep 21:26,KUL,T1,L,16,2023-10-10 21:26:00,2023-10-10 21:25:00,1.0
2023-10-10,21:30,EK 385,UAE,Dep 21:34,"BKK, DXB",T1,G,60,2023-10-10 21:34:00,2023-10-10 21:30:00,4.0
2023-10-10,21:40,CX 448,CPA,Dep 21:48,KHH,T1,A,13,2023-10-10 21:48:00,2023-10-10 21:40:00,8.0
2023-10-10,21:55,CX 939,CPA,Dep 22:08,MNL,T1,C,41,2023-10-10 22:08:00,2023-10-10 21:55:00,13.0
2023-10-10,21:55,QF 030,QFA,Dep 22:00,MEL,T1,J,23,2023-10-10 22:00:00,2023-10-10 21:55:00,5.0
2023-10-10,22:05,AF 185,AFR,Dep 22:04,CDG,T1,D,28,2023-10-10 22:04:00,2023-10-10 22:05:00,-1.0
2023-10-10,22:05,5J 115,CEB,Dep 22:01,MNL,T1,L,43,2023-10-10 22:01:00,2023-10-10 22:05:00,-4.0
2023-10-10,22:10,FD 503,AIQ,Dep 22:02,DMK,T1,L,20,2023-10-10 22:02:00,2023-10-10 22:10:00,-8.0
2023-10-10,22:15,CX 251,CPA,Dep 22:34,LHR,T1,C,5,2023-10-10 22:34:00,2023-10-10 22:15:00,19.0
2023-10-10,22:25,LX 139,SWR,Dep 22:31,ZRH,T1,F,25,2023-10-10 22:31:00,2023-10-10 22:25:00,6.0
2023-10-10,22:30,5J 121,CEB,Dep 23:04,CRK,T1,L,9,2023-10-10 23:04:00,2023-10-10 22:30:00,34.0
2023-10-10,22:30,UA 878,UAL,Dep 23:41,SFO,T1,G,,2023-10-10 23:41:00,2023-10-10 22:30:00,71.0
2023-10-10,22:45,CX 271,CPA,Dep 23:24,AMS,T1,A,65,2023-10-10 23:24:00,2023-10-10 22:45:00,39.0
2023-10-10,22:45,HX 761,CRK,Dep 22:43,BKK,T1,K,70,2023-10-10 22:43:00,2023-10-10 22:45:00,-2.0
2023-10-10,22:50,CX 261,CPA,Dep 22:54,CDG,T1,A,8,2023-10-10 22:54:00,2023-10-10 22:50:00,4.0
2023-10-10,22:50,CX 408,CPA,Dep 23:00,TPE,T1,A,42,2023-10-10 23:00:00,2023-10-10 22:50:00,10.0
2023-10-10,22:55,CX 255,CPA,Dep 23:28,LHR,T1,C,1,2023-10-10 23:28:00,2023-10-10 22:55:00,33.0
2023-10-10,22:55,CX 667,CPA,Dep 23:00,DAC,T1,C,34,2023-10-10 23:00:00,2023-10-10 22:55:00,5.0
2023-10-10,23:00,CX 383,CPA,Dep 23:08,ZRH,T1,A,50,2023-10-10 23:08:00,2023-10-10 23:00:00,8.0
2023-10-10,23:00,TK 071,THY,Dep 22:52,IST,T1,D,49,2023-10-10 22:52:00,2023-10-10 23:00:00,-8.0
2023-10-10,23:10,BA 032,BAW,Dep 23:15,LHR,T1,J,6,2023-10-10 23:15:00,2023-10-10 23:10:00,5.0
2023-10-10,23:20,BA 028,BAW,Dep 23:22,LHR,T1,J,7,2023-10-10 23:22:00,2023-10-10 23:20:00,2.0
2023-10-10,23:25,CX 289,CPA,Dep 23:23,FRA,T1,C,64,2023-10-10 23:23:00,2023-10-10 23:25:00,-2.0
2023-10-10,23:25,LH 797,DLH,Dep 23:32,FRA,T1,F,27,2023-10-10 23:32:00,2023-10-10 23:25:00,7.0
2023-10-10,23:55,CX 101,CPA,Dep 00:04 (11/10/2023),SYD,T1,A,36,2023-10-11 00:04:00,2023-10-10 23:55:00,9.0
2023-10-10,23:55,UO 624,HKE,Dep 23:46,HND,T1,H,19,2023-10-10 23:46:00,2023-10-10 23:55:00,-9.0
2023-10-11,00:05,CX 880,CPA,Dep 00:00,LAX,T1,BC,3,2023-10-11 00:00:00,2023-10-11 00:05:00,-5.0
2023-10-11,00:10,CX 315,CPA,Dep 00:12,MAD,T1,A,33,2023-10-11 00:12:00,2023-10-11 00:10:00,2.0
2023-10-11,00:20,CX 105,CPA,Dep 00:32,MEL,T1,A,43,2023-10-11 00:32:00,2023-10-11 00:20:00,12.0
2023-10-11,00:25,ET 645,ETH,Dep 00:45,ADD,T1,D,34,2023-10-11 00:45:00,2023-10-11 00:25:00,20.0
2023-10-11,00:25,QR 815,QTR,Dep 00:22,DOH,T1,E,30,2023-10-11 00:22:00,2023-10-11 00:25:00,-3.0
2023-10-11,00:30,OZ 746,AAR,Dep 00:30,ICN,T1,E,26,2023-10-11 00:30:00,2023-10-11 00:30:00,0.0
2023-10-11,00:35,EK 381,UAE,Dep 00:38,DXB,T1,G,62,2023-10-11 00:38:00,2023-10-11 00:35:00,3.0
2023-10-11,00:45,CX 888,CPA,Dep 00:57,YVR,T1,BC,42,2023-10-11 00:57:00,2023-10-11 00:45:00,12.0
2023-10-11,00:45,KE 178,KAL,Dep 00:47,ICN,T1,G,23,2023-10-11 00:47:00,2023-10-11 00:45:00,2.0
2023-10-11,00:50,CX 872,CPA,Dep 00:51,SFO,T1,BC,41,2023-10-11 00:51:00,2023-10-11 00:50:00,1.0
2023-10-11,00:50,MM 068,APJ,Dep 00:58,KIX,T1,K,27,2023-10-11 00:58:00,2023-10-11 00:50:00,8.0
2023-10-11,01:05,HX 779,CRK,Dep 01:16,BKK,T1,K,8,2023-10-11 01:16:00,2023-10-11 01:05:00,11.0
2023-10-11,01:20,CX 524,CPA,Dep 01:14,NRT,T1,A,6,2023-10-11 01:14:00,2023-10-11 01:20:00,-6.0
2023-10-11,01:50,CX 566,CPA,Dep 01:51,KIX,T1,A,32,2023-10-11 01:51:00,2023-10-11 01:50:00,1.0
2023-10-11,01:55,HX 707,CRK,Dep 01:48,DPS,T1,K,60,2023-10-11 01:48:00,2023-10-11 01:55:00,-7.0
2023-10-11,02:00,CX 844,CPA,Dep 02:06,JFK,T1,BC,9,2023-10-11 02:06:00,2023-10-11 02:00:00,6.0
2023-10-11,02:55,HX 606,CRK,Dep 02:55,NRT,T1,K,17,2023-10-11 02:55:00,2023-10-11 02:55:00,0.0
2023-10-11,07:00,UO 820,HKE,Dep 06:55,OKA,T1,H,9,2023-10-11 06:55:00,2023-10-11 07:00:00,-5.0
2023-10-11,07:05,UO 850,HKE,Dep 07:01,KIX,T1,H,30,2023-10-11 07:01:00,2023-10-11 07:05:00,-4.0
2023-10-11,07:15,HX 676,CRK,Dep 07:18,OKA,T1,K,524,2023-10-11 07:18:00,2023-10-11 07:15:00,3.0
2023-10-11,07:15,UO 618,HKE,Dep 07:12,ICN,T1,H,36,2023-10-11 07:12:00,2023-10-11 07:15:00,-3.0
2023-10-11,07:20,CX 366,CPA,Dep 08:05,PVG,T1,A,50,2023-10-11 08:05:00,2023-10-11 07:20:00,45.0
2023-10-11,07:20,CX 907,CPA,Dep 07:39,MNL,T1,BC,68,2023-10-11 07:39:00,2023-10-11 07:20:00,19.0
2023-10-11,07:25,HX 771,CRK,Dep 07:27,BKK,T1,K,16,2023-10-11 07:27:00,2023-10-11 07:25:00,2.0
2023-10-11,07:35,UO 600,HKE,Dep 07:44,FUK,T1,H,523,2023-10-11 07:44:00,2023-10-11 07:35:00,9.0
2023-10-11,07:45,UO 192,HKE,Dep 07:42,RMQ,T1,H,31,2023-10-11 07:42:00,2023-10-11 07:45:00,-3.0
2023-10-11,07:45,UO 550,HKE,Dep 07:52,HAN,T1,H,513,2023-10-11 07:52:00,2023-10-11 07:45:00,7.0
2023-10-11,07:45,UO 846,HKE,Dep 07:52,KOJ,T1,H,17,2023-10-11 07:52:00,2023-10-11 07:45:00,7.0
2023-10-11,07:50,CX 257,CPA,Dep 07:53,LHR,T1,BC,43,2023-10-11 07:53:00,2023-10-11 07:50:00,3.0
2023-10-11,07:50,CX 958,CPA,Dep 07:53,HGH,T1,A,15,2023-10-11 07:53:00,2023-10-11 07:50:00,3.0
2023-10-11,07:55,CX 982,CPA,Dep 08:07,CAN,T1,A,71,2023-10-11 08:07:00,2023-10-11 07:55:00,12.0
2023-10-11,08:00,CX 488,CPA,Dep 07:57,TPE,T1,BC,44,2023-10-11 07:57:00,2023-10-11 08:00:00,-3.0
2023-10-11,08:00,CX 691,CPA,Dep 08:18,SIN,T1,BC,41,2023-10-11 08:18:00,2023-10-11 08:00:00,18.0
2023-10-11,08:00,CX 705,CPA,Dep 08:03,BKK,T1,A,2,2023-10-11 08:03:00,2023-10-11 08:00:00,3.0
2023-10-11,08:00,UO 760,HKE,Dep 08:07,HKT,T1,H,511,2023-10-11 08:07:00,2023-10-11 08:00:00,7.0
2023-10-11,08:10,CI 922,CAL,Dep 08:11,TPE,T1,F,70,2023-10-11 08:11:00,2023-10-11 08:10:00,1.0
2023-10-11,08:10,CX 526,CPA,Dep 08:23,NRT,T1,A,69,2023-10-11 08:23:00,2023-10-11 08:10:00,13.0
2023-10-11,08:10,CX 564,CPA,Dep 08:13,"TPE, KIX",T1,BC,45,2023-10-11 08:13:00,2023-10-11 08:10:00,3.0
2023-10-11,08:10,CX 596,CPA,Dep 08:17,KIX,T1,A,67,2023-10-11 08:17:00,2023-10-11 08:10:00,7.0
2023-10-11,08:10,UO 704,HKE,Dep 08:20,BKK,T1,H,18,2023-10-11 08:20:00,2023-10-11 08:10:00,10.0
2023-10-11,08:15,HX 236,CRK,Dep 08:11,PVG,T1,K,27,2023-10-11 08:11:00,2023-10-11 08:15:00,-4.0
2023-10-11,08:15,CX 512,CPA,Dep 08:13,FUK,T1,A,10,2023-10-11 08:13:00,2023-10-11 08:15:00,-2.0
2023-10-11,08:15,CX 921,CPA,Dep 08:30,CEB,T1,BC,520,2023-10-11 08:30:00,2023-10-11 08:15:00,15.0
2023-10-11,08:15,CX 924,CPA,Dep 08:42,WUH,T1,A,47,2023-10-11 08:42:00,2023-10-11 08:15:00,27.0
2023-10-11,08:15,HB 520,HGB,Dep 08:15,ICN,T1,D,522,2023-10-11 08:15:00,2023-10-11 08:15:00,0.0
2023-10-11,08:20,CX 633,CPA,Dep 08:29,PEN,T1,BC,24,2023-10-11 08:29:00,2023-10-11 08:20:00,9.0
2023-10-11,08:30,CA 118,CCA,Dep 08:40,PEK,T1,J,524,2023-10-11 08:40:00,2023-10-11 08:30:00,10.0
2023-10-11,08:30,HX 690,CRK,Dep 08:25,CTS,T1,K,521,2023-10-11 08:25:00,2023-10-11 08:30:00,-5.0
2023-10-11,08:30,CX 771,CPA,Dep 08:43,HKT,T1,A,29,2023-10-11 08:43:00,2023-10-11 08:30:00,13.0
2023-10-11,08:35,CX 607,CPA,Dep 08:32,PNH,T1,B,21,2023-10-11 08:32:00,2023-10-11 08:35:00,-3.0
2023-10-11,08:35,CX 767,CPA,Dep 08:43,SGN,T1,B,11,2023-10-11 08:43:00,2023-10-11 08:35:00,8.0
